restaurant_link,restaurant_name,original_location,country,region,province,city,address,latitude,longitude,claimed,awards,popularity_detailed,popularity_generic,top_tags,price_level,price_range,meals,cuisines,special_diets,features,vegetarian_friendly,vegan_options,gluten_free,original_open_hours,open_days_per_week,open_hours_per_week,working_shifts_per_week,avg_rating,total_reviews_count,default_language,reviews_count_in_default_language,excellent,very_good,average,poor,terrible,food,service,value,atmosphere,keywords,first_review_date,last_review_date
g12071755-d11914752,L'Annevillais,"[""Europe"", ""France"", ""Normandy"", ""Haute-Normandie"", ""Seine-Maritime"", ""Anneville-Ambourville""]",France,,Haute-Normandie,Anneville-Ambourville,,,,Claimed,,#1 of 1 Restaurant in Anneville-Ambourville,#1 of 1 places to eat in Anneville-Ambourville,"Mid-range, French",€€-€€€,,,French,,,N,N,N,"{""Mon"": [""09:00-19:30""], ""Tue"": [], ""Wed"": [""07:00-19:30""], ""Thu"": [""07:00-21:00""], ""Fri"": [""07:00-23:00""], ""Sat"": [""07:00-23:00""], ""Sun"": [""07:00-15:00""]}",6.0,,6.0,5.0,,All languages,,7.0,2.0,0.0,0.0,0.0,,,,,,2021-05-13,2022-06-24
,Le Pontvys,"[""Europe"", ""France"", ""Auvergne-Rhone-Alpes"", ""Haute-Savoie"", ""Marignier""]",France,Auvergne-Rhone-Alpes,Haute-Savoie,Marignier,"80 rue du Pontvys, 74970 Marignier France",46.090458,6.509052,Claimed,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",#1 of 3 Restaurants in Marignier,#1 of 3 places to eat in Marignier,"Mid-range, French, Contemporary, Diner",€€-€€€,,"Lunch, Dinner, Drinks","French, Contemporary, Diner, Healthy, Gastropub",,,N,N,N,"{""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [""11:30-18:00""], ""Fri"": [""11:30-18:00""], ""Sat"": [""11:30-18:30""], ""Sun"": [""11:00-13:00""]}",4.0,22.0,4.0,4.5,110.0,English,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,2022-11-21,2023-12-31
g12075229-d19424643,,,,Occitanie,Ariege,Aigues-Vives,"5 Avenue du 8 Mai 1945, 09600 Aigues-Vives France",42.99706,,,,#2 of 3 Restaurants in Aigues-Vives,#2 of 3 places to eat in Aigues-Vives,"Mid-range, Cafe, Fast food",€€-€€€,,,"Cafe, Fast food",,,N,N,N,,,,,4.5,3.0,All languages,3.0,1.0,2.0,0.0,0.0,0.0,,,,,,2010-04-23,
g12076239-d10106146,Le campagnard,,,Pays de la Loire,Vendee,,"La Tabariere Za, 85140 La Merlatiere France",46.74383,-1.268279,Unclaimed,,,,"Mid-range, French, Bar, Cafe",€€-€€€,€9-€15,,"French, Bar, Cafe, Deli, Pub, Azerbaijani",,,,,N,,,,,,,,,,,,,,,,,,,2018-07-31,2021-11-20
g1207802-d12214941,L'Escale Burger,,France,Grand Est,Haut-Rhin,Altkirch,"2 A rue de Hirtzbach, 68130, Altkirch France",47.61667,7.235556,Claimed,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018",#1 of 2 Quick Bites in Altkirch,#4 of 30 places to eat in Altkirch,"Cheap Eats, Quick Bites, American, Fast food",€,€5-€10,"Lunch, Dinner, After-hours, Drinks",,,,N,,N,"{""Mon"": [""11:00-14:00"", ""18:30-22:00""], ""Tue"": [""11:00-14:00"", ""18:30-22:00""], ""Wed"": [""11:00-14:00"", ""18:30-22:00""], ""Thu"": [""11:00-14:00"", ""18:30-22:00""], ""Fri"": [""11:00-14:00"", ""18:00-22:30""], ""Sat"": [""11:30-14:00"", ""18:00-22:30""], ""Sun"": [""18:00-22:00""]}",7.0,44.5,,4.5,105.0,English,1.0,1.0,0.0,0.0,0.0,0.0,4.5,4.5,,,,2023-10-21,2023-12-31
g1207802-d3321979,Au Moulin de Mertzen,"[""Europe"", ""France"", ""Grand Est"", ""Haut-Rhin"", ""Altkirch""]",France,Grand Est,,Altkirch,"9 rue de Strueth Mertzen, 68210, Altkirch France",47.588615,7.123317,Unclaimed,"Certificate of Excellence 2018, Certificate of Excellence 2016",#2 of 21 Restaurants in Altkirch,#5 of 30 places to eat in Altkirch,"Mid-range, French",€€-€€€,,"Lunch, Dinner",French,,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",,N,N,,,,,4.0,91.0,All languages,91.0,,37.0,11.0,6.0,1.0,,4.0,3.5,3.5,,2022-06-16,
g1207802-d5799653,Chez Roger,"[""Europe"", ""France"", ""Grand Est"", ""Haut-Rhin"", ""Altkirch""]",,Grand Est,Haut-Rhin,Altkirch,"Rue de Bale E.Leclerc Hyper Altkirch, 68130, Altkirch France",,7.22192,Unclaimed,,#21 of 21 Restaurants in Altkirch,#27 of 30 places to eat in Altkirch,"Mid-range, French",€€-€€€,,"Breakfast, Lunch, Dinner",French,,Seating,,,N,"{""Mon"": [""08:30-19:00""], ""Tue"": [""08:30-19:00""], ""Wed"": [""08:30-19:00""], ""Thu"": [""08:30-19:00""], ""Fri"": [""08:30-21:30""], ""Sat"": [""08:00-19:00""], ""Sun"": [""10:00-15:00""]}",7.0,71.0,7.0,2.0,17.0,All languages,17.0,0.0,2.0,2.0,3.0,10.0,2.5,2.5,3.0,,,,2014-09-17
,Hotel Restaurant Notre-Dame,"[""Europe"", ""France"", ""Centre-Val de Loire"", ""Loiret"", ""Clery-Saint-Andre""]",France,Centre-Val de Loire,Loiret,Clery-Saint-Andre,"74 rue du Marechal Foch, 45370 Clery-Saint-Andre France",47.81985,1.75454,Unclaimed,,#5 of 5 Restaurants in Clery-Saint-Andre,#5 of 6 places to eat in Clery-Saint-Andre,,€€-€€€,,,"French, European, Portuguese",,,N,N,N,,,,,,12.0,All languages,12.0,1.0,2.0,3.0,3.0,3.0,2.0,,2.5,,,2016-12-27,
g1207806-d13990483,Le Ksar,"[""Europe"", ""France"", ""Ile-de-France"", ""Hauts-de-Seine"", ""Sceaux""]",France,Ile-de-France,Hauts-de-Seine,Sceaux,"4 Place du General de Gaulle, 92330 Sceaux France",48.77856,,,,,#10 of 31 places to eat in Sceaux,"Mid-range, Moroccan, Mediterranean, Middle Eastern",€€-€€€,,"Dinner, Lunch","Moroccan, Mediterranean, Middle Eastern",,"Reservations, Seating, Accepts Credit Cards, Table Service, Takeout, Serves Alcohol",N,,N,,,,,4.5,33.0,English,1.0,,0.0,0.0,0.0,0.0,4.5,4.0,4.0,,,2021-04-07,2023-12-31
g1207806-d2431231,La Grille,"[""Europe"", ""France"", ""Ile-de-France"", ""Hauts-de-Seine"", ""Sceaux""]",France,,Hauts-de-Seine,,"13 rue Michel Charaire, 92330 Sceaux France",48.778015,2.294057,,,#1 of 29 Restaurants in Sceaux,#1 of 31 places to eat in Sceaux,"Fine Dining, French, European",,,"Lunch, Dinner",,,,N,N,N,"{""Mon"": [], ""Tue"": [""12:00-13:45"", ""19:30-21:45""], ""Wed"": [""12:00-13:45"", ""19:30-21:45""], ""Thu"": [""12:00-13:45"", ""19:30-21:45""], ""Fri"": [""12:00-13:45"", ""19:30-21:45""], ""Sat"": [""12:00-13:45"", ""19:30-21:45""], ""Sun"": []}",5.0,20.0,10.0,4.5,291.0,English,10.0,,,2.0,0.0,,4.5,4.0,4.0,3.5,,2020-09-25,
g1207806-d5800183,Stardust,,,Ile-de-France,Hauts-de-Seine,,"151 rue Houdan, 92330 Sceaux France",48.77894,,,,#23 of 29 Restaurants in Sceaux,#24 of 31 places to eat in Sceaux,,,,"Lunch, Dinner",,,,N,N,N,"{""Mon"": [""12:00-18:30""], ""Tue"": [""12:00-22:00""], ""Wed"": [""12:00-22:00""], ""Thu"": [""12:00-22:00""], ""Fri"": [""12:00-22:00""], ""Sat"": [""12:00-22:00""], ""Sun"": []}",,56.5,,3.0,8.0,English,1.0,1.0,0.0,0.0,0.0,0.0,,4.0,3.5,,,2015-02-18,2015-07-25
,,"[""Europe"", ""France"", ""Auvergne-Rhone-Alpes"", ""Ain"", ""Challex""]",France,,,Challex,"35 rue de la Treille, 01630 Challex France",46.18113,5.97467,Claimed,,#1 of 1 Restaurant in Challex,#1 of 1 places to eat in Challex,"Mid-range, French",€€-€€€,,"Lunch, Dinner",,,"Reservations, Outdoor Seating, Seating, Table Service, Wheelchair Accessible",N,,N,"{""Mon"": [], ""Tue"": [""10:00-00:00""], ""Wed"": [""10:00-00:00""], ""Thu"": [""10:00-00:00""], ""Fri"": [""10:00-00:00""], ""Sat"": [""11:00-00:00""], ""Sun"": []}",,,5.0,4.0,17.0,English,3.0,0.0,2.0,,0.0,1.0,4.0,4.0,4.0,,,2018-02-17,2019-06-18
g12080320-d10158566,Restaurant aux Oubliettes,"[""Europe"", ""France"", ""Grand Est"", ""Moselle"", ""Fenetrange""]",France,Grand Est,,Fenetrange,"4 Pl du Docteur Albert Schweitzer, 57930 Fenetrange France",,7.020729,Claimed,,,,Mid-range,€€-€€€,,"Breakfast, Lunch, Dinner",,,"Reservations, Seating, Table Service, Wheelchair Accessible",N,,N,"{""Mon"": [""11:00-14:00""], ""Tue"": [], ""Wed"": [""10:00-14:00""], ""Thu"": [""11:00-14:00""], ""Fri"": [""09:00-21:30""], ""Sat"": [""09:00-21:30""], ""Sun"": [""10:00-22:00""]}",6.0,47.0,,,11.0,All languages,,5.0,,,,0.0,3.5,4.5,3.5,,,2014-11-21,2019-07-16
g1208274-d10715626,Patàpain,"[""Europe"", ""France"", ""Centre-Val de Loire"", ""Loir-et-Cher"", ""Noyers-sur-Cher""]",France,Centre-Val de Loire,Loir-et-Cher,Noyers-sur-Cher,"100 avenue de la Gare, 41140 Noyers-sur-Cher France",47.278072,1.378849,Claimed,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018",#1 of 6 Restaurants in Noyers-sur-Cher,,,€,,"Breakfast, Lunch, Brunch, Dinner","French, Pizza, Fast food",,,Y,N,N,"{""Mon"": [""06:30-18:00""], ""Tue"": [""06:30-18:00""], ""Wed"": [""06:30-18:00""], ""Thu"": [""06:30-18:00""], ""Fri"": [""06:30-18:00""], ""Sat"": [""06:30-18:00""], ""Sun"": [""06:30-18:00""]}",,80.5,,4.5,104.0,English,,,1.0,0.0,2.0,0.0,4.0,4.5,4.5,,,,2021-07-11
g1208277-d3328222,,"[""Europe"", ""France"", ""Pays de la Loire"", ""Maine et Loire"", ""Vernantes""]",France,,,Vernantes,"Place de l'Eglise, 49390 Vernantes France",47.393333,0.052222,Claimed,,,#1 of 3 places to eat in Vernantes,"Mid-range, French, European",€€-€€€,,"Lunch, Dinner","French, European",,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",N,,N,,,,,4.0,59.0,English,21.0,10.0,8.0,3.0,0.0,0.0,4.5,4.5,4.0,3.5,,2020-06-18,
g12082905-d10158670,Auberge du Soleil D'or,"[""Europe"", ""France"", ""Grand Est"", ""Moselle"", ""Sainte-Barbe""]",,Grand Est,,,"1 route du Soleil D Or Avancy, 57640 Sainte-Barbe France",49.171318,,Unclaimed,,#1 of 1 Restaurant in Sainte-Barbe,#1 of 1 places to eat in Sainte-Barbe,,,,,,,,N,N,N,,,,,3.5,5.0,All languages,5.0,0.0,3.0,1.0,1.0,0.0,,,,,,2018-04-21,2020-09-03
g12083465-d10266432,,"[""Europe"", ""France"", ""Centre-Val de Loire"", ""Berry"", ""Indre"", ""Saint-Lactencin""]",France,,Berry,Saint-Lactencin,,46.74379,1.043727,Unclaimed,,#2 of 2 Restaurants in Saint-Lactencin,#2 of 2 places to eat in Saint-Lactencin,,,,,,,,N,N,N,,,,,4.0,2.0,English,,,,,0.0,0.0,,,,,,2012-05-07,2014-03-29
,Hôtel-Restaurant Michaillard,"[""Europe"", ""France"", ""Auvergne-Rhone-Alpes"", ""Ain"", ""Izernore""]",France,Auvergne-Rhone-Alpes,Ain,Izernore,"438 Grande rue, 01580 Izernore France",,5.55478,Unclaimed,,#1 of 1 Restaurant in Izernore,,"Mid-range, Italian, French",€€-€€€,,,,,,N,N,,,,,,4.0,6.0,All languages,6.0,3.0,2.0,,0.0,1.0,,,,,,2013-06-30,
g1208696-d6833596,La Philippiere,"[""Europe"", ""France"", ""Pays de la Loire"", ""Maine et Loire"", ""Longue-Jumelles""]",France,Pays de la Loire,Maine et Loire,Longue-Jumelles,"3 rue Philippiere, 49160 Longue-Jumelles France",47.3798,-0.1107,,,#3 of 8 Restaurants in Longue-Jumelles,,"Mid-range, French",€€-€€€,,"Lunch, Dinner",French,,"Reservations, Seating, Table Service, Takeout",N,N,N,,,,,4.0,18.0,English,2.0,0.0,1.0,1.0,0.0,0.0,4.0,3.5,3.5,,,,2018-06-26
g1208699-d8297343,McDonald's Murs Erigne,"[""Europe"", ""France"", ""Pays de la Loire"", ""Maine et Loire"", ""Murs-Erigne""]",,Pays de la Loire,Maine et Loire,,"Centre Commercial Rive Sud Rue Aime de Soland, 49610 Murs-Erigne France",47.396225,-0.529116,Claimed,,,,"Cheap Eats, Quick Bites",€,,"Lunch, Dinner",,,"Takeout, Seating, Wheelchair Accessible, Table Service",,N,N,"{""Mon"": [""11:00-18:00""], ""Tue"": [""11:00-18:00""], ""Wed"": [""11:00-18:00""], ""Thu"": [""11:00-18:00""], ""Fri"": [""11:00-18:00""], ""Sat"": [""11:00-18:00""], ""Sun"": [""11:00-18:00""]}",7.0,,,2.0,20.0,All languages,20.0,,4.0,2.0,,11.0,,,,,,2010-01-13,
g1208702-d17157770,La Margherita,"[""Europe"", ""France"", ""Pays de la Loire"", ""Sarthe"", ""La Fleche""]",France,Pays de la Loire,Sarthe,La Fleche,"66 rue Carnot, 72200 La Fleche France",47.6994,-0.07825,,,#16 of 28 Restaurants in La Fleche,,,,,"Lunch, Dinner","Italian, Pizza",,"Takeout, Reservations, Table Service, Outdoor Seating, Wheelchair Accessible, Serves Alcohol, Wine and Beer",N,N,N,"{""Mon"": [""12:00-14:00"", ""19:00-21:30""], ""Tue"": [], ""Wed"": [""12:00-14:00"", ""19:00-21:30""], ""Thu"": [""12:00-14:00"", ""19:00-21:30""], ""Fri"": [""12:00-14:00"", ""19:00-22:30""], ""Sat"": [""12:00-14:00"", ""19:00-22:30""], ""Sun"": [""19:00-21:30""]}",6.0,27.0,11.0,4.0,16.0,English,1.0,0.0,,0.0,0.0,0.0,,,,,,2013-01-25,2014-04-29
g1208702-d4233101,La Place,"[""Europe"", ""France"", ""Pays de la Loire"", ""Sarthe"", ""La Fleche""]",France,Pays de la Loire,Sarthe,La Fleche,"Rue St Aubin 72350 Cheville, La Fleche France",47.95267,,Unclaimed,,,#24 of 31 places to eat in La Fleche,French,,,,French,,,,N,N,,,,,4.5,,English,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,2023-12-31
g1208702-d7136151,,"[""Europe"", ""France"", ""Pays de la Loire"", ""Sarthe"", ""La Fleche""]",France,Pays de la Loire,Sarthe,La Fleche,"3 rue Marie Pape Carpantier, 72200 La Fleche France",47.6983,-0.07361,Unclaimed,Certificate of Excellence 2017,#11 of 28 Restaurants in La Fleche,#13 of 31 places to eat in La Fleche,"Mid-range, Chinese, Asian, Thai",€€-€€€,,,"Asian, Chinese, Thai, Vietnamese",,"Takeout, Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",N,N,N,,,,,4.0,75.0,English,10.0,,2.0,0.0,2.0,0.0,4.5,3.5,4.0,3.5,,,
g1208702-d8729304,La Civette,"[""Europe"", ""France"", ""Pays de la Loire"", ""Sarthe"", ""La Fleche""]",France,Pays de la Loire,Sarthe,La Fleche,"5 Place Henri IV, 72200 La Fleche France",47.69944,-0.07546,Unclaimed,,,#20 of 31 places to eat in La Fleche,"Mid-range, French, Bar, Pub",€€-€€€,€8-€20,Brunch,"French, Bar, Pub",,,N,N,N,,,,,3.5,18.0,English,,0.0,4.0,0.0,1.0,0.0,,3.5,3.5,,,2017-08-29,2020-12-13
,Chanceaux Pizza,,,,Indre-et-Loire,Chanceaux-sur-Choisille,"24 rue de la Grande Ferme Place de l'Eglise a cote de la poste, 37390 Chanceaux-sur-Choisille France",,0.66889,Unclaimed,,,#1 of 2 places to eat in Chanceaux-sur-Choisille,"Mid-range, Italian, Pizza",€€-€€€,,,"Italian, Pizza",,,N,N,N,,,,,2.0,1.0,,,0.0,0.0,0.0,,0.0,,,,,,2023-08-03,2023-12-31
g12087112-d10045987,Le Tiki,"[""Europe"", ""France"", ""Bourgogne-Franche-Comte"", ""Doubs"", ""Novillars""]",France,Bourgogne-Franche-Comte,Doubs,Novillars,"13 Route de Besancon, 25220 Novillars France",47.28493,6.13462,Unclaimed,,#1 of 1 Restaurant in Novillars,#1 of 1 places to eat in Novillars,,,,,"Bar, Pub",,,N,N,N,,,,,3.5,2.0,All languages,2.0,,1.0,1.0,0.0,0.0,,,,,,2016-10-22,2020-04-15
g1208724-d12658723,Bar Snack Chez Guy,"[""Europe"", ""France"", ""Pays de la Loire"", ""Maine et Loire"", ""Challain-la-Potherie""]",France,Pays de la Loire,Maine et Loire,Challain-la-Potherie,"2 rue de la Fontaine, 49440 Challain-la-Potherie France",47.63568,-1.04563,Unclaimed,,,,,,,,,,,N,N,N,,,,,,,,,,,,,,,,,,,,
,,"[""Europe"", ""France"", ""Pays de la Loire"", ""Loire-Atlantique"", ""Le Croisic""]",France,Pays de la Loire,Loire-Atlantique,Le Croisic,"2 quai du Port Ciguet, 44490 Le Croisic France",47.295654,-2.513392,Claimed,,#1 of 3 Dessert Spots in Le Croisic,#32 of 49 places to eat in Le Croisic,"Mid-range, Dessert, French",€€-€€€,€2-€15,,French,,"Outdoor Seating, Seating, Wine and Beer, Accepts Mastercard, Accepts Visa, Cash Only, Accepts Credit Cards, Table Service, Takeout, Wheelchair Accessible, Serves Alcohol",N,N,N,,,,,4.0,53.0,English,2.0,2.0,,0.0,,0.0,,4.0,4.0,,,2019-11-02,2023-06-07
g1208737-d15514450,Le Patio,"[""Europe"", ""France"", ""Pays de la Loire"", ""Loire-Atlantique"", ""Le Croisic""]",France,Pays de la Loire,Loire-Atlantique,Le Croisic,"7 quai D Aiguillon, 44490 Le Croisic France",,-2.513075,Claimed,,#40 of 42 Restaurants in Le Croisic,#43 of 49 places to eat in Le Croisic,"Mid-range, French",,€15-€25,"Lunch, Dinner, Drinks",French,,,N,N,N,,,63.5,7.0,3.0,92.0,All languages,92.0,21.0,,,,24.0,,,3.5,,,,2017-04-18
,Le Bretagne,"[""Europe"", ""France"", ""Pays de la Loire"", ""Loire-Atlantique"", ""Le Croisic""]",France,Pays de la Loire,Loire-Atlantique,Le Croisic,"11 quai de la Petite Chambre, 44490 Le Croisic France",47.294167,-2.510517,Claimed,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",#18 of 42 Restaurants in Le Croisic,#19 of 49 places to eat in Le Croisic,"Mid-range, French, European, Gastropub",€€-€€€,€14-€33,,"French, European, Gastropub",,,N,N,N,"{""Mon"": [""12:00-15:00"", ""19:00-23:00""], ""Tue"": [""12:00-15:00"", ""19:00-23:00""], ""Wed"": [""12:00-15:00"", ""19:00-23:00""], ""Thu"": [""12:00-15:00"", ""19:00-23:00""], ""Fri"": [""12:00-15:00"", ""19:00-23:00""], ""Sat"": [""12:00-15:00"", ""19:00-23:00""], ""Sun"": [""12:00-15:00"", ""19:00-23:00""]}",7.0,49.0,14.0,4.0,318.0,,9.0,6.0,,1.0,0.0,0.0,,4.0,4.0,4.0,,2017-12-06,
g1208737-d2279152,Creperie Le Bot,"[""Europe"", ""France"", ""Pays de la Loire"", ""Loire-Atlantique"", ""Le Croisic""]",France,Pays de la Loire,Loire-Atlantique,Le Croisic,"6 rue de la Marine, 44490 Le Croisic France",,,,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014",,#2 of 49 places to eat in Le Croisic,"Mid-range, French, Vegetarian Friendly",€€-€€€,€15-€25,,French,Vegetarian Friendly,,Y,,N,"{""Mon"": [], ""Tue"": [""12:00-14:30"", ""19:00-21:30""], ""Wed"": [""12:00-14:30"", ""19:00-21:30""], ""Thu"": [""12:00-14:30"", ""19:00-21:30""], ""Fri"": [""12:00-14:30"", ""19:00-21:30""], ""Sat"": [""12:00-14:30"", ""19:00-21:30""], ""Sun"": [""12:00-14:30"", ""19:00-21:00""]}",6.0,29.5,12.0,,,,6.0,,0.0,,0.0,0.0,4.5,4.5,4.5,4.5,,2011-12-22,
g1208737-d3653328,L'Odyssee,,France,Pays de la Loire,Loire-Atlantique,Le Croisic,,47.29755,-2.514826,Claimed,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",,#8 of 49 places to eat in Le Croisic,"Mid-range, Italian, French, European",€€-€€€,,"Lunch, Dinner","Italian, French, European",Vegetarian Friendly,,Y,,N,"{""Mon"": [""12:00-14:30""], ""Tue"": [""12:00-14:30""], ""Wed"": [], ""Thu"": [""12:00-14:30"", ""19:00-22:00""], ""Fri"": [""12:00-14:30"", ""19:00-22:00""], ""Sat"": [""12:00-14:30"", ""19:00-22:00""], ""Sun"": [""12:00-14:30"", ""19:00-22:00""]}",6.0,27.0,,4.5,,English,10.0,5.0,,1.0,1.0,0.0,4.0,4.5,4.0,3.5,,2022-05-10,2023-12-31
g1208737-d8098562,O'Quai 12,"[""Europe"", ""France"", ""Pays de la Loire"", ""Loire-Atlantique"", ""Le Croisic""]",France,,Loire-Atlantique,Le Croisic,"12 quai de la Petite Chambre On the port, 44490 Le Croisic France",47.29407,-2.510421,Claimed,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",,#9 of 49 places to eat in Le Croisic,"Mid-range, French, European, Vegetarian Friendly",€€-€€€,€8-€35,,"French, European",Vegetarian Friendly,,Y,N,,"{""Mon"": [""11:45-21:30""], ""Tue"": [""11:45-21:30""], ""Wed"": [""11:45-21:30""], ""Thu"": [""11:45-21:30""], ""Fri"": [""11:45-21:30""], ""Sat"": [""11:45-22:00""], ""Sun"": [""11:45-21:30""]}",,68.75,7.0,4.5,339.0,,4.0,0.0,,,0.0,2.0,4.5,4.5,4.5,,,2021-02-21,2023-12-31
g1208752-d7622797,Secrets de Cuisine,"[""Europe"", ""France"", ""Centre-Val de Loire"", ""Loir-et-Cher"", ""Saint-Dye-sur-Loire""]",France,Centre-Val de Loire,Loir-et-Cher,Saint-Dye-sur-Loire,"14 Route d Orleans, 41500 Saint-Dye-sur-Loire France",,1.499443,Claimed,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",#1 of 4 Restaurants in Saint-Dye-sur-Loire,#1 of 4 places to eat in Saint-Dye-sur-Loire,,€€-€€€,,,French,Vegetarian Friendly,,Y,N,N,"{""Mon"": [], ""Tue"": [""12:00-14:00"", ""19:00-21:30""], ""Wed"": [""12:00-14:00"", ""19:00-21:30""], ""Thu"": [""12:00-14:00"", ""19:00-21:30""], ""Fri"": [""12:00-14:00"", ""19:00-22:00""], ""Sat"": [""12:00-14:00"", ""19:00-22:00""], ""Sun"": [""12:00-14:00"", ""19:00-21:30""]}",6.0,28.0,12.0,4.0,194.0,English,8.0,,4.0,1.0,,1.0,4.0,4.0,4.0,4.0,,2016-12-23,
g1208774-d4340638,L'Auberge de la Croix Blanche,,France,Centre-Val de Loire,Loiret,,"46 route du Gatinais, 45530 Combreux France",47.95715,2.30499,,,#1 of 1 Restaurant in Combreux,#1 of 1 places to eat in Combreux,"Mid-range, French, International",€€-€€€,€13-€25,"Lunch, Dinner","French, International",,,N,N,N,"{""Mon"": [""12:00-14:30"", ""19:30-22:30""], ""Tue"": [""12:00-14:00"", ""19:30-22:30""], ""Wed"": [""12:00-14:00"", ""19:30-22:30""], ""Thu"": [""12:00-14:00"", ""19:30-22:30""], ""Fri"": [""12:00-14:00"", ""19:30-22:30""], ""Sat"": [""12:00-14:00"", ""19:30-22:30""], ""Sun"": [""12:00-14:00"", ""19:30-22:30""]}",,35.5,14.0,3.5,55.0,English,6.0,3.0,1.0,1.0,1.0,0.0,4.0,4.0,,4.0,,,2023-12-31
g1208776-d12641433,Ô Regal,"[""Europe"", ""France"", ""Centre-Val de Loire"", ""Loiret"", ""Gien""]",France,Centre-Val de Loire,Loiret,Gien,"13 avenue du Marechal Leclerc, 45500 Gien France",47.6847,2.63272,,,#23 of 32 Restaurants in Gien,#23 of 34 places to eat in Gien,,,,,,,,N,,N,,,,,4.5,3.0,All languages,,,1.0,0.0,0.0,0.0,,,,,,2014-08-27,2019-02-13
,,"[""Europe"", ""France"", ""Centre-Val de Loire"", ""Loiret"", ""Gien""]",,Centre-Val de Loire,Loiret,Gien,"14 route de Bourges, 45500 Gien France",47.680336,2.629642,Unclaimed,"Travellers' Choice, Michelin 2021 for One Michelin Star: High quality cooking, worth a stop!, Michelin 2021 for Comfortable restaurant",#1 of 32 Restaurants in Gien,,"Fine Dining, French, European",€€€€,,"Lunch, Dinner","French, European",,,N,N,N,,,,,5.0,274.0,English,14.0,13.0,1.0,0.0,0.0,,,5.0,4.5,4.5,,2018-11-24,2021-06-25
g1208776-d4310823,Buffalo Grill,,France,Centre-Val de Loire,Loiret,,"Route Departementale 940 Lieu-dit Le Grand Buisson Sud, 45500 Gien France",47.707798,2.64028,Claimed,,,,"Mid-range, French, Steakhouse",,,,"Steakhouse, French",,"Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Table Service, Parking Available, Serves Alcohol",N,N,,"{""Mon"": [""11:30-15:00"", ""18:30-21:00""], ""Tue"": [""11:30-15:00"", ""18:30-21:00""], ""Wed"": [""11:30-15:00"", ""18:30-21:00""], ""Thu"": [""11:30-15:00"", ""18:30-21:00""], ""Fri"": [""11:30-15:00"", ""18:30-21:00""], ""Sat"": [""11:30-21:00""], ""Sun"": [""11:30-21:00""]}",7.0,49.0,12.0,3.0,197.0,English,,1.0,1.0,2.0,1.0,2.0,3.0,,3.5,3.0,,,2017-10-25
g1208776-d8581514,L'Antre Amis,"[""Europe"", ""France"", ""Centre-Val de Loire"", ""Loiret"", ""Gien""]",,,Loiret,Gien,"46 quai Lenoir, 45500 Gien France",47.684452,2.629131,Claimed,"Certificate of Excellence 2018, Certificate of Excellence 2017",,#7 of 34 places to eat in Gien,"Mid-range, French, Bar, Pub",€€-€€€,,"Lunch, Dinner","French, Bar, Pub",,"Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",N,N,,,,119.0,7.0,4.0,156.0,English,12.0,6.0,2.0,,1.0,1.0,4.0,4.0,3.5,,,2021-10-03,
,Tradiplats,,,Centre-Val de Loire,,,"3 Place de l Eglise, 41250 Mont-pres-Chambord France",47.562496,1.453169,,,,,,€€-€€€,€10-€30,"Breakfast, Lunch, Dinner, After-hours, Drinks",French,,,N,N,N,"{""Mon"": [""09:00-15:00"", ""18:30-22:00""], ""Tue"": [""09:00-15:00"", ""18:30-22:00""], ""Wed"": [""09:00-15:00"", ""18:30-22:00""], ""Thu"": [""09:00-15:00"", ""18:30-22:00""], ""Fri"": [""09:00-15:00"", ""18:30-22:00""], ""Sat"": [""09:00-15:00"", ""18:30-22:00""], ""Sun"": [""09:00-15:00"", ""18:30-22:00""]}",7.0,,14.0,,,,,,,,,,,,,,,2016-01-04,2017-01-08
