ingredients_text,countries_en
"Egg whites, whipped topping (water, partially hydrogenated palm kernel oil, high fructose corn syrup, corn syrup, sugar, artificial flavor), sugar, enriched flour (bleached wheat flour enriched, niacin, iron, thiamine mononitrate, riboflavin, folic acid),",United States
"Aged cayenne peppers, vinegar, salt, butter, lemon, spices, garlic, natural gum.",United States
"Water, milk protein concentrate, nonfat milk, sugar, glucose, sunflower oil, taurine, cocoa powder, microcrystalline cellulose, sodium citrate, potassium phosphate, salt, sodium bicarbonate, mono and diglycerides, caffeine, ascorbic acid, natural flavors,",United States
"Blanc d'_oeufs_, chocolat 29 % (sucre, beurre de cacao, poudre de _lait_ entier, émulsifiant : lécithine de _soja_, arôme naturel de vanille), _beurre_, _crème_ liquide, sirop glucose poudre, sucre, poudre de blanc d'_oeuf_.",France
"Feta cheese (pasteurized skim milk, cheese cultures, salt, enzymes, vitamin a palmitate), powdered cellulose (to prevent caking), natamycin (a natural mold inhibitor).",United States
"Farine de blé, Œufs, Sucre, Farine de châtaignes 10%, Huile de tournesol, à Lever (pyrcphosphate acide de sodium, bicarbonate de sodium), Sucre inverti. des trcces de fruits à coque. A conserver au sec et à l'abri de la chaleur. : Les cre:lettes sont cuites dans de l'huile de tournesol. pour 100 g : Valeur énergétique : 472 kcal - 1983 kJ, Graisses : 17,6 g dont : 1,89 g, Glucides : 71,5 g dont Sucres : 17,7 g, Protéines : 6 g, Sel g Fabriqué en Corse, distribué",France
"Water, sugar, powdered milk, oat flour, mono and diglycerides, carrageenan, guar gum, artificial caramel flavor, sodium tripolyphosphate.",United States
Miel d'Acacia,France
"Tomato concentrate (tomato paste, water), distilled white vinegar, high fructose corn syrup, horseradish, salt, corn syrup, contains 2% or less of : soybean oil, dehydrated onions, natural flavorings, onion powder, spices, garlic powder.",United States
"Soybeans, sea salt, wasabi powder (wasabi oil, dextrin).",United States
"Oranges 67 %, sucres extraits de fruits, citrons, gélifiant : pectine de fruits.",France
"Water, nonfat milk, sugar, modified corn starch, partially hydrogenated palm oil, cocoa (processed with alkali), less than 2% of: calcium carbonate, salt, sodium stearoyl lactylate, artificial flavor, color added.",United States
"Organic grade a lowfat milk, organic cane sugar, organic cocoa (dutch process), organic cocoa, organic vanilla extract, gellan gum, dha algal oil,* ascorbic acid and vitamin e blend ( to preserve freshness),* salt, vitamin a palmitate, vitamin d3.",United States
"Filtered water, pumpkin, butternut squash, cream, sugar, cornstarch, salt, vegetable flavor concentrate (vegetable juice concentrate [carrot, celeriac, onion], cooked vegetables [carrot, onion, celery], tomato paste, yeast extract, sea salt, sugar, molasses, onion powder, potato flour, flavor, canola oil), spices.",United States
Lait frais entier pasteurisé et ferments lactiques.,France
"Thé noir 90 %, arômes 8 %, fruits rouges (fraise, framboise, cassis, granulé de jus de cerise) 2 %.",France
"Carbonated water, apple juice concentrate, citric acid, natural flavor, potassium benzoate and potassium sorbate (preservatives), sucralose, gum acacia, green tea, ester gum, calcium chloride, calcium disodium edta (to protect flavor), magnesium sulfate,",United States
"Brauwasser, _Gerstenmalz_, Hopfen",Germany
"Pasteurisierte _Schaf_ und Ziegen _milch_, Speisesalz, Lab, Käsereikulturen.",France
"Spécialité de Pomme Myrtille 130% de sucres en moins qu'une compote classique]. Ingrédients : pomme 80,6%, myr 15,2%, sucre, arôme naturel, antioxydant : acide ascorbique. Sans gluten. A consommer de préférence avant le/ N° de lot: ci-dessus. Fabriqué en France.",France
Miel,France
"Brewed organic guayusa (purified water and organic guayusa leaves), organic cane sugar, organic lemon emulsion, organic lemon extract, lemongrass extract, citric acid, Vitamin C (ascorbic acid)",United States
Canola oil.,United States
"lait* de brebis, ferments lactiques. - * Ingrédient issu de l'agriculture biologique.",France
"Jalapeno, pure cane sugar, cider vinegar, garlic, cayenne pepper, turmeric, celery seed",United States
Jus de pamplemousse rose.,France
"Sugar, cocoa butter, milk, chocolate, lactose, skim milk, soya lecithin (emulsifier), barley malt powder, artificial flavor.",United States
"Pasteurized milk, cheese cultures, salt, enzymes, annatto color.",United States
"Sugar, enriched bleached flour (bleached wheat flour niacin, iron, thiamine mononitrate, riboflavin, folic acid), cocoa (processed with alkali), partially hydrogenated vegetable shortening (contains soybean oil), contains 2% or less of: salt, artificially",United States
"Rehydrated processed peas 95%, Water, Sugar, Salt, Colours (E101, E133)",United Kingdom
"crème entière 36% (pasteuriséé [Suisse]), lait entier 33% (pasteurisé [Suisse]), purée de mangues* 21% (Inde), sucre de canne brut* (Madagascar), sel marin.     ",Switzerland
"Strained yogurt:grade a pasteurized milk and cream, live active yogurt cultures (l. bulgaricus, s. thermophilus, l. acidophilus, bifidus, l.casei), honey (20%).",United States
"Cucumbers, sugar, water, vinegar, salt, spices, red bell peppers, natural & artificial flavors xanthan gum, alum, turmeric and 1/10 of 1 % benzoate, of soda added as a preservative.",United States
"Green peas, vegetable oil (canola, sunflower, and/or safflower oil), rice, salt, calcium carbonate and vitamin c (ascorbyl palmitate).",United States
"Couscous* (semoule de blé dur) 87%, légumes* séchés 8.5% (tomates*, carottes*, oignons*), sel marin, persil*, menthe*, coriandre*, poivre* blanc, huile de tournesol* 0.05%, huile essentielle de citron* 0.01%    ",Switzerland
"Cacahuètes 52%, graine de courges 15%, noix de pécan 10%, huile de palme, riz, farine de Blé, amidon de maïs, farine de mais, sucre, sel, sauce soja (eau, soja, blé, sel), œuf en poudre, huile de tournesol. épices (piments, graines de cumin, poivre, amidon de pomme de terre, maltodextrine de pomme de terre. extrait de levure, oignon, ail, paprika en poudre, émulsifiants : lécithines et E471, amidon transformé de mais, colorant : extrait de paprika, huile de colza, correcteur d'acidité : acide citrique.",France
"céréales complètes 58% (flocons d'_avoine_ 36%, riz 13.5%, farine de _blé_), sucre de canne complet, huile de tournesol (tournesol, antioxydant, extrait de romarin), graines de courge 6.3%, sirop de blé, cannelle.",France
"Sugar, popcorn, corn syrup solids, butter blend (liquid & part hydrogenated soybean oil, water, butter (cream, salt), whey solids, salt sodium benzoate & potassium sorbate (as preservatives), butter milk solids, citric acid, art*** flavors, beta carotene",United States
"Knickebrot-Snaclc. Zutaten: Weizenvoll- kornmehl (69%), TomatenstÜcke getrock- net (7%), natives Olivenôl extra,- Leinsaat, Meersalz, Hefe, Sesam, Gerstenmajzex• trakt, Rohrohrzucker, Kriutermischung (1%) (Basilikum, Ore ano marin).",France
"Organic spread raw almonds, probiotic blend of l.acidophilus, b. bifilus, b. lactis, b. longum.",United States
"Vegetable oil (canola and/or soybean), water, sugar, distilled vinegar, vidalia onions (3%), less than 2% ground mustard seed, salt, garlic powder, minced onion, spices, carrot extract (color), modified dextrose (natural preservative), citric acid",United States
"Ingredients: sugar, fd&c yellow 5 lake, confectioner's glaze, fd&c blue #1 lake, carnauba wax.",United States
"Chicken (chicken white meat, water, potassium lactate, sodium tripolyphosphate, salt), cayenne pepper sauce (aged cayenne red peppers, distilled vinegar, water, salt, and garlic powder), celery, mayonnaise (soybean oil, eggs, water, egg yolks [egg yolks,",United States
"Sugar, corn syrup, partially hydrogenated soybean oil, condensed skim milk, cocoa, whey, soya lecithin, artificial and natural flavors.",United States
"Chia seed gel (filtered water, chia seed), coconut milk, vanilla bean paste, cinnamon.",United States
"Almonds, dried sweetened cranberries (cranberries, sugar, sunflower oil), raisins coated with less than 1% sunflower and/or canola oil, dried sweetened strawberries (strawberries, apple juice, citric acid, sunflower oil), walnuts.",United States
"Gulf shrimp, water, salt, sodium bisulfite (preservative).",United States
"Skim milk, whey (milk), palm oil, water, contains less than 2% of onion*, parsley*, salt, sugar, hydrolyzed soy and corn protein, hydrolyzed torula and brewer's yeast protein, citric acid, lactic acid, acetic acid, monosodium glutamate, food starch-modified, gelatin, sodium hexametaphosphate, locust bean gum, soy lecithin, potassium sorbate (to preserve freshness), guar gum, carrageenan, yellow 5 & 6.",United States
"Germe de _blé_ (40 %), _sésame_ complet toasté (35 %), _soja_ toasté concassé (25 %).",France
"Enriched unbleached flour [wheat flour, malted barley flour, reduced iron, thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), niacin (vitamin b3), folic acid], water, yeast, sugar, wheat gluten, sorghum syrup, soybean oil, salt, wheat protein isolate, monoglycerides, sodium stearoyl lactylate, wheat starch, calcium propionate (a preservative), yellow corn flour, dextrose, spice oils (turmeric and annatto), corn starch, natural and artificial flavor, calcium sulfate, diglycerides, citric acid, lactic acid, ascorbic acid, sodium alginate, polysorbate 60.",United States
"Filtered water, not from concentrate orange juice, citric acid, fruit pectin, potassium citrate, magnesium glycinate, ascorbic acid (vitamin c), reb a, beta carotene, natural flavors, niacin (vitamin b3), thiamine hydrochloride (vitamin b1), pyridoxine hy",United States
"Pork, water, salt, spices (including fennel and pepper), vinegar, paprika, dehydrated garlic, spice extractive, lemon juice concentrate.",United States
"Sugar, enriched bleached wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), vegetable oil shortening (partially hydrogenated soybean oil, propylene glycol mono-and diesters of fats, mono- and diglycerides), leavening (sodium bicarbobnate, dicalcium phosphate, sodium aluminum phosphate, monocalcium phosphate), wheat starch, contains 2% or less of: modified food starch, dextrose, salt, soy lecithin, natural and artificial flavor, guar gum, xanthan gum.",United States
"Margarine (Palm Oil, Water, Rapeseed Oil, Emulsifier (Mono- and Diglycerides of Fatty Acids), Salt), Maize Starch, Tapioca Starch, Water, Free Range Egg, Potato Starch, Sugar, Yeast, lnverted Sugar Syrup, Stabilisers (Xanthan Gum, Guar Gum), Cellulose, Preservative (Calcium Propionate), Salt, Rice Flour, Icing Sugar.    ",United Kingdom
"Judía verde plana 30%, guisante 30%, zanahoria 18%, champiñón 8%, alcachofa 8%, espárrago blanco 6%.",Spain
"Pasteurized milk, cane sugar, coconut oil, inulin, rice flour, citrus fiber, caramel, sea salt, natural flavors, wheat starch.",United States
Thon blanc huile d'olive (34.796) et sel iodé de un fos eu réh 5pJS,France
"Abricot Bergeron 50%, Eau, Sucre, Antioxydant: Acide  Ascorbique, Acidifiant: Acide citrique.  ",France
"Tea (water, tea powder), cane sugar, citric acid, natural flavors, sucralose.",United States
"Organic soy nuts (organic soybeans, organic sunflower oil, salt), organic sunflower kernels, organic dates (organic dates, organic oat flour, organic sunflower oil), organic pepitas, organic dried cranberries (organic cranberries, organic dried cane syrup",United States
"Enriched wheat flour (wheat flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), canola and/or sunflower oil, whole wheat flour, dehydrated garlic, rye flour, salt, water, yeast, caramel color, caraway seeds, natural butter flavo",United States
"Carbonated water, high fructose corn syrup, citric acid, malic acid, potassium benzoate (preservative), natural and artificial flavor, red 40.",United States
"Enriched bleached flour [wheat flour, malted barley flour, wheat starch, reduced iron, thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), niacin (vitamin b3), folic acid], water, sugar, soybean oil, wheat gluten, salt, yeast, yeast nutrients (calcium sulfate, monocalcium phosphate, ammonium sulfate), calcium propionate (a mold inhibitor), monoglycerides, potassium chloride, yellow corn flour, sodium stearoyl lactylate, sodium gluconate, spice oils (turmeric and annatto), modified corn starch, citric acid, ascorbic acid, sodium alginate, polysorbate 60; topped with sesame seeds.",United States
"sucre, huile de tournesol non hydrogénée, noisettes 13%, poudre de cacao maigre 7.4%, lait écrémé en poudre, matières grasses végétales non hydrogénées (beurre de cacao, noix de coco) lactosérum en poudre doux (lait) émulsifiant (lécithines) arome",Belgium
"Peanuts, sugar, honey, vegetable oil (peanut, cottonseed, soybean and/or sunflower seed), salt, modified potato starch, maltodextrin, xanthan gum.",United States
"Purées de fruits (goyave*(21%), banane*(6,2%), acérola*(5,1%)), jus de pomme* à base de concentré, eau, sucre de canne*, antioxydant : acide ascorbique - *Ingrédients issus de l’agriculture biologique.",France
